701.103516	-168.444515288966	1287.466797	82.9537548053951
699.90332	-66.4560024657676	1286.394531	172.4000853125
698.702148	-6.371118929773	1285.322266	167.579222403731
697.501953	12.6173070102697	1284.25	170.029245438397
696.300781	29.376324537471	1283.177734	154.516966239261
695.099609	27.7045022691578	1282.104492	114.369117240989
693.897461	14.2924049534289	1281.03125	129.514766364389
692.695313	-2.43009750864694	1279.958008	104.963350778627
691.493164	0.780244510827833	1278.884766	107.511310366354
690.291016	-2.51822503034928	1277.811523	96.9227738210473
689.088867	-10.6871892604071	1276.737305	83.3420461427198
687.885742	-16.6322544779217	1275.663086	71.9180033124121
686.682617	2.05750395524119	1274.588867	58.0420516937466
685.478516	10.15838874248	1273.514648	34.6015787603172
684.275391	-17.7719287069744	1272.439453	20.8018993649821
683.071289	-6.301737518136	1271.365234	40.3832672867116
681.867188	-2.84253893732275	1270.290039	25.8379982316671
680.662109	-9.87373173935194	1269.213867	17.9028691743872
679.458008	22.1940956718336	1268.138672	17.9334462051748
678.25293	54.4819782429404	1267.063477	40.8526714823633
677.046875	59.0791674593849	1265.987305	35.6534100942556
675.841797	49.1830895123862	1264.911133	22.8214131604505
674.635742	27.8200197588434	1263.834961	22.5462227086769
673.429688	-24.8452882105725	1262.757813	20.0906098895214
672.223633	-44.8905095957547	1261.681641	3.70638040026706
671.016602	-50.4637289899489	1260.604492	-2.02745672842655
669.80957	-49.1215445465416	1259.527344	-3.1159308865665
668.602539	-45.8995276965274	1258.449219	-9.11220512346472
667.395508	-4.47041756676372	1257.37207	-9.11113341034713
666.1875	20.2637080275174	1256.293945	-9.93852322593688
664.979492	17.3447205039363	1255.21582	-35.8120007798437
663.771484	46.2993743052502	1254.137695	-40.7095692351292
662.563477	92.7860814095933	1253.05957	-32.5397857230443
661.354492	90.9632485393286	1251.980469	-45.0573635169148
660.145508	121.007374175455	1250.901367	-70.3711948063265
658.936523	158.050255322161	1249.822266	-45.0503536375921
657.726563	189.825257439397	1248.743164	-54.289998026678
656.516602	220.999791972976	1247.663086	-62.7239163789851
655.306641	326.593053072406	1246.583984	-53.4666313520049
654.09668	349.842609589299	1245.503906	-40.675285441403
652.885742	373.366282288254	1244.423828	-49.1035850228651
651.674805	418.186388305199	1243.342773	-21.9151226258481
