	0		3		6		9		15		18		21		24		30		36		42		51		60
0.55223308	0.50464376	0.55223308	1.2868868	0.55223308	1.4611025	0.55223308	1.0150466	0.55223308	1.3720942	0.55223308	1.5806333	0.55223308	1.4459099	0.55223308	1.3249409	0.55223308	1.1948963	0.55223308	0.95984436	0.55223308	0.96333206	0.55223308	1.4873609	0.55223308	1.150422
0.5829127	0.34834853	0.5829127	1.0344776	0.5829127	1.2079249	0.5829127	0.77358785	0.5829127	1.1067703	0.5829127	1.3440111	0.5829127	1.1983918	0.5829127	1.0663868	0.5829127	0.94038076	0.5829127	0.70597463	0.5829127	0.70093122	0.5829127	1.1570409	0.5829127	0.93039288
0.61359232	0.17589039	0.61359232	0.78786382	0.61359232	0.99252287	0.61359232	0.5243119	0.61359232	0.85001936	0.61359232	1.1511387	0.61359232	0.97786649	0.61359232	0.82257256	0.61359232	0.69644496	0.61359232	0.45528238	0.61359232	0.41497846	0.61359232	0.79527188	0.61359232	0.77419397
0.64427193	0.090824759	0.64427193	0.63463211	0.64427193	0.91539624	0.64427193	0.36325172	0.64427193	0.69732245	0.64427193	1.0870511	0.64427193	0.87407941	0.64427193	0.69202665	0.64427193	0.56709558	0.64427193	0.34623332	0.64427193	0.20605059	0.64427193	0.48088302	0.64427193	0.77676021
0.67495155	0.26011311	0.67495155	0.68774297	0.67495155	1.0455273	0.67495155	0.46077692	0.67495155	0.76472075	0.67495155	1.2047247	0.67495155	0.96285747	0.67495155	0.77921765	0.67495155	0.66890304	0.67495155	0.52358798	0.67495155	0.37654442	0.67495155	0.47330729	0.67495155	0.95349352
0.70563116	0.4587399	0.70563116	0.91520137	0.70563116	1.3264044	0.70563116	0.72074863	0.70563116	1.0148412	0.70563116	1.4631029	0.70563116	1.2051516	0.70563116	1.0337728	0.70563116	0.9303669	0.70563116	0.81529526	0.70563116	0.68447121	0.70563116	0.7953624	0.70563116	1.2213047
0.73631078	0.65180928	0.73631078	1.2034375	0.73631078	1.6649441	0.73631078	1.0072306	0.73631078	1.3307971	0.73631078	1.7836302	0.73631078	1.5103267	0.73631078	1.3453381	0.73631078	1.2349076	0.73631078	1.1139689	0.73631078	0.98853069	0.73631078	1.1852999	0.73631078	1.5063699
0.76699039	0.83021972	0.76699039	1.4859323	0.76699039	1.9998111	0.76699039	1.2729624	0.76699039	1.6433759	0.76699039	2.106444	0.76699039	1.8151937	0.76699039	1.6500155	0.76699039	1.525237	0.76699039	1.3831891	0.76699039	1.2587354	0.76699039	1.5560563	0.76699039	1.7649703
0.79767001	0.98898901	0.79767001	1.7280061	0.79767001	2.2933985	0.79767001	1.4945811	0.79767001	1.9157882	0.79767001	2.3922339	0.79767001	2.0816884	0.79767001	1.9129062	0.79767001	1.7711352	0.79767001	1.6021694	0.79767001	1.4771006	0.79767001	1.874356	0.79767001	1.9693047
0.82834963	1.1268772	0.82834963	1.907784	0.82834963	2.5200287	0.82834963	1.6558509	0.82834963	2.1245622	0.82834963	2.6139924	0.82834963	2.2846438	0.82834963	2.111278	0.82834963	1.9525553	0.82834963	1.7555901	0.82834963	1.6294098	0.82834963	2.1194716	0.82834963	2.0998658
0.85902924	1.2473626	0.85902924	2.0099538	0.85902924	2.6610377	0.85902924	1.7444408	0.85902924	2.2530904	0.85902924	2.7524744	0.85902924	2.4063099	0.85902924	2.2289129	0.85902924	2.0549322	0.85902924	1.8317892	0.85902924	1.7043561	0.85902924	2.2768706	0.85902924	2.142877
0.88970886	1.3596757	0.88970886	2.0239808	0.88970886	2.7031189	0.88970886	1.751343	0.88970886	2.2897245	0.88970886	2.794421	0.88970886	2.4344453	0.88970886	2.2544488	0.88970886	2.0679683	0.88970886	1.8225959	0.88970886	1.6936647	0.88970886	2.3375116	0.88970886	2.0897358
0.92038847	1.4790633	0.92038847	1.943683	0.92038847	2.6378943	0.92038847	1.6708966	0.92038847	2.2272723	0.92038847	2.7320552	0.92038847	2.3617876	0.92038847	2.1809826	0.92038847	1.9853938	0.92038847	1.7235843	0.92038847	1.5923568	0.92038847	2.2986398	0.92038847	1.9374065
0.95106809	1.6251637	0.95106809	1.7672665	0.95106809	2.4619674	0.95106809	1.5009388	0.95106809	2.0629192	0.95106809	2.5632039	0.95106809	2.1860929	0.95106809	2.0060913	0.95106809	1.8049892	0.95106809	1.5345597	0.95106809	1.3989711	0.95106809	2.1657225	0.95106809	1.6898959
0.9817477	1.8178436	0.9817477	1.497679	0.9817477	2.1773027	0.9817477	1.2429909	0.9817477	1.7982823	0.9817477	2.2920062	0.9817477	1.9106341	0.9817477	1.7320891	0.9817477	1.528668	0.9817477	1.2606619	0.9817477	1.1157064	0.9817477	1.9565575	0.9817477	1.3628613
1.0124273	2.071814	1.0124273	1.1439369	1.0124273	1.7923588	1.0124273	0.90269336	1.0124273	1.4396433	1.0124273	1.930981	1.0124273	1.5458604	1.0124273	1.3668861	1.0124273	1.1626964	1.0124273	0.91641051	1.0124273	0.74858646	1.0124273	1.7103987	1.0124273	1.0012645
1.0431069	2.3930393	1.0431069	0.7283136	1.0431069	1.3264071	1.0431069	0.49282818	1.0431069	0.99921384	1.0431069	1.5077887	1.0431069	1.1161387	1.0431069	0.92808559	1.0431069	0.71915373	1.0431069	0.55007367	1.0431069	0.30932377	1.0431069	1.5054946	1.0431069	0.75138697
1.0737866	2.7786525	1.0737866	0.35947652	1.0737866	0.83300451	1.0737866	0.14135748	1.0737866	0.5062784	1.0737866	1.0911945	1.0737866	0.69764039	1.0737866	0.47697124	1.0737866	0.24099515	1.0737866	0.42019752	1.0737866	0.21437676	1.0737866	1.4666772	1.0737866	0.8987501
1.1044662	3.2192193	1.1044662	0.55010706	1.1044662	0.56260619	1.1044662	0.56539269	1.1044662	0.2717927	1.1044662	0.87577416	1.1044662	0.60031231	1.1044662	0.44202187	1.1044662	0.42159814	1.1044662	0.795859	1.1044662	0.76168566	1.1044662	1.6878872	1.1044662	1.3950457
1.1351458	3.7013092	1.1351458	1.0923974	1.1351458	0.93331258	1.1351458	1.1271681	1.1351458	0.7912096	1.1351458	1.1086572	1.1351458	1.0277334	1.1351458	0.96838483	1.1351458	1.0123035	1.1351458	1.3373603	1.1351458	1.3462475	1.1351458	2.1339859	1.1351458	2.0264604
1.1658254	4.2093732	1.1658254	1.6920148	1.1658254	1.5830233	1.1658254	1.7125139	1.1658254	1.4160147	1.1658254	1.6454881	1.1658254	1.634902	1.1658254	1.594234	1.1658254	1.6328594	1.1658254	1.9178856	1.1658254	1.9438916	1.1658254	2.7103788	1.1658254	2.7019128
1.196505	4.7269102	1.196505	2.2968425	1.196505	2.2904612	1.196505	2.2983471	1.196505	2.0496714	1.196505	2.2828518	1.196505	2.2796143	1.196505	2.2334024	1.196505	2.2518439	1.196505	2.4992382	1.196505	2.5344372	1.196505	3.3418108	1.196505	3.3777826
1.2271846	5.2372076	1.2271846	2.8799619	1.2271846	2.9967637	1.2271846	2.864668	1.2271846	2.6637213	1.2271846	2.9356405	1.2271846	2.9144748	1.2271846	2.8542315	1.2271846	2.8468188	1.2271846	3.0563648	1.2271846	3.0978147	1.2271846	3.9768696	1.2271846	4.0234929
1.2578642	5.7238826	1.2578642	3.4192556	1.2578642	3.6696382	1.2578642	3.392351	1.2578642	3.2355057	1.2578642	3.5610345	1.2578642	3.5101705	1.2578642	3.4326934	1.2578642	3.3970197	1.2578642	3.5678518	1.2578642	3.6144727	1.2578642	4.5775983	1.2578642	4.613504
1.2885439	6.1713444	1.2885439	3.8950433	1.2885439	4.2837665	1.2885439	3.8633602	1.2885439	3.7446721	1.2885439	4.1296772	1.2885439	4.0431159	1.2885439	3.9476881	1.2885439	3.8832054	1.2885439	4.0144876	1.2885439	4.0660055	1.2885439	5.1136121	1.2885439	5.1254862
1.3192235	6.5652201	1.3192235	4.2900109	1.3192235	4.817526	1.3192235	4.2612559	1.3192235	4.1731052	1.3192235	4.6184296	1.3192235	4.4931617	1.3192235	4.3805822	1.3192235	4.2881489	1.3192235	4.379281	1.3192235	4.4357788	1.3192235	5.5597527	1.3192235	5.5400939
1.3499031	6.8927521	1.3499031	4.5895842	1.3499031	5.2525515	1.3499031	4.5717247	1.3499031	4.5053371	1.3499031	5.0085263	1.3499031	4.8433044	1.3499031	4.7154891	1.3499031	4.5972037	1.3499031	4.6478096	1.3499031	4.7095097	1.3499031	5.8953525	1.3499031	5.8411881
1.3805827	7.1431588	1.3805827	4.7823827	1.3805827	5.573945	1.3805827	4.7830709	1.3805827	4.7290126	1.3805827	5.2852141	1.3805827	5.0798754	1.3805827	4.9396843	1.3805827	4.7988416	1.3805827	4.8086253	1.3805827	4.8757798	1.3805827	6.1041557	1.3805827	6.0161507
1.4112623	7.3079436	1.4112623	4.860667	1.4112623	5.7706256	1.4112623	4.8866546	1.4112623	4.8353171	1.4112623	5.4378271	1.4112623	5.1928219	1.4112623	5.0440122	1.4112623	4.8851455	1.4112623	4.8536392	1.4112623	4.9264844	1.4112623	6.1744786	1.4112623	6.056164
1.4419419	7.3811408	1.4419419	4.8207831	1.4419419	5.8356821	1.4419419	4.8772903	1.4419419	4.819365	1.4419419	5.4599826	1.4419419	5.1759689	1.4419419	5.0232547	1.4419419	4.8522819	1.4419419	4.77848	1.4419419	4.8572356	1.4419419	6.099438	1.4419419	5.9564095
1.4726216	7.3594843	1.4726216	4.6636786	1.4726216	5.7667041	1.4726216	4.7536509	1.4726216	4.6805971	1.4726216	5.3498155	1.4726216	5.0272489	1.4726216	4.8764996	1.4726216	4.7010347	1.4726216	4.5828781	1.4726216	4.6677844	1.4726216	5.8771956	1.4726216	5.7161814
1.5033012	7.2424938	1.5033012	4.3956672	1.5033012	5.5661421	1.5033012	4.5187875	1.5033012	4.423325	1.5033012	5.1102906	1.5033012	4.7489546	1.5033012	4.6076202	1.5033012	4.4375802	1.5033012	4.2712181	1.5033012	4.3626066	1.5033012	5.5112647	1.5033012	5.3389527
1.5339808	7.0324711	1.5339808	4.0298462	1.5339808	5.2418339	1.5339808	4.1810081	1.5339808	4.0577342	1.5339808	4.7497611	1.5339808	4.3481844	1.5339808	4.2261418	1.5339808	4.0748988	1.5339808	3.8536174	1.5339808	3.9520043	1.5339808	5.0110682	1.5339808	4.8324973
1.5646604	6.7344076	1.5646604	3.5890643	1.5646604	4.8080074	1.5646604	3.7556725	1.5646604	3.6020967	1.5646604	4.2831956	1.5646604	3.8379161	1.5646604	3.749155	1.5646604	3.6357045	1.5646604	3.3484583	1.5646604	3.4546051	1.5646604	4.3932688	1.5646604	4.2093452
1.59534	6.3558046	1.59534	3.1123881	1.59534	4.2874443	1.59534	3.2692227	1.59534	3.0880566	1.59534	3.7351082	1.59534	3.239941	1.59534	3.2059704	1.59534	3.1587923	1.59534	2.7889593	1.59534	2.9036248	1.59534	3.6853574	1.59534	3.4883861
1.6260196	5.9064123	1.6260196	2.668286	1.6260196	3.7163292	1.6260196	2.7684705	1.6260196	2.5734336	1.6260196	3.1467832	1.6260196	2.5935454	1.6260196	2.6498634	1.6260196	2.7119485	1.6260196	2.2410129	1.6260196	2.3631009	1.6260196	2.9361366	1.6260196	2.7005044
1.6566993	5.3978978	1.6566993	2.3721069	1.6566993	3.1547936	1.6566993	2.3398216	1.6566993	2.1685675	1.6566993	2.5936076	1.6566993	1.982811	1.6566993	2.1850827	1.6566993	2.4093025	1.6566993	1.8443973	1.6566993	1.9633909	1.6566993	2.2477068	1.6566993	1.9109225
1.6873789	4.8434543	1.6873789	2.3669024	1.6873789	2.7054106	1.6873789	2.1279819	1.6873789	2.0495162	1.6873789	2.2157362	1.6873789	1.6068303	1.6873789	1.9942129	1.6873789	2.3941199	1.6873789	1.8229454	1.6873789	1.9110272	1.6873789	1.8493002	1.6873789	1.3172442
1.7180585	4.2573653	1.7180585	2.7120429	1.7180585	2.5188038	1.7180585	2.2743939	1.7180585	2.3373989	1.7180585	2.2033135	1.7180585	1.7510264	1.7180585	2.233109	1.7180585	2.7303454	1.7180585	2.2601452	1.7180585	2.3024132	1.7180585	2.0325117	1.7180585	1.3874981
1.7487381	3.6545435	1.7487381	3.3298531	1.7487381	2.7112287	1.7487381	2.7693521	1.7487381	2.9559091	1.7487381	2.6185648	1.7487381	2.379851	1.7487381	2.8379868	1.7487381	3.3442883	1.7487381	2.9953226	1.7487381	3.0034585	1.7487381	2.7245405	1.7487381	2.1144183
1.7794177	3.0500634	1.7794177	4.1087858	1.7794177	3.244829	1.7794177	3.489102	1.7794177	3.7618158	1.7794177	3.3291284	1.7794177	3.2445751	1.7794177	3.6475377	1.7794177	4.1241573	1.7794177	3.8739036	1.7794177	3.861201	1.7794177	3.6534964	1.7794177	3.0781287
1.8100973	2.4587184	1.8100973	4.9694324	1.8100973	3.9910129	1.8100973	4.3276366	1.8100973	4.6594217	1.8100973	4.1909663	1.8100973	4.2041106	1.8100973	4.5533199	1.8100973	4.9890122	1.8100973	4.8145222	1.8100973	4.7894064	1.8100973	4.6662818	1.8100973	4.1100198
1.8407769	1.8946491	1.8407769	5.8622311	1.8407769	4.8434742	1.8407769	5.2210509	1.8407769	5.594432	1.8407769	5.1183574	1.8407769	5.1951979	1.8407769	5.496009	1.8407769	5.8881176	1.8407769	5.7733667	1.8407769	5.7412661	1.8407769	5.6923816	1.8407769	5.1514682
1.8714566	1.3711647	1.8714566	6.7546493	1.8714566	5.7364001	1.8714566	6.130465	1.8714566	6.5333057	1.8714566	6.0627996	1.8714566	6.1834451	1.8714566	6.4401461	1.8714566	6.7882018	1.8714566	6.7225877	1.8714566	6.687638	1.8714566	6.6932358	1.8714566	6.1726421
1.9021362	0.90121056	1.9021362	7.6234142	1.9021362	6.6292155	1.9021362	7.0295829	1.9021362	7.4525859	1.9021362	6.9937054	1.9021362	7.1458325	1.9021362	7.3614996	1.9021362	7.6655126	1.9021362	7.6418149	1.9021362	7.6078163	1.9021362	7.6437751	1.9021362	7.1534424
1.9328158	0.50113237	1.9328158	8.4506645	1.9328158	7.4949373	1.9328158	7.8987371	1.9328158	8.3342033	1.9328158	7.8894119	1.9328158	8.0647538	1.9328158	8.2417333	1.9328158	8.5018426	1.9328158	8.5147996	1.9328158	8.485745	1.9328158	8.5260148	1.9328158	8.0782466
1.9634954	0.22450763	1.9634954	9.222052	1.9634954	8.3142229	1.9634954	8.7221484	1.9634954	9.1633488	1.9634954	8.7332426	1.9634954	8.925747	1.9634954	9.066071	1.9634954	9.2825553	1.9634954	9.3279683	1.9634954	9.3083364	1.9634954	9.3265595	1.9634954	8.9341056
1.994175	0.26310394	1.994175	9.9257563	1.994175	9.0724511	1.994175	9.4866124	1.994175	9.927441	1.994175	9.5116837	1.994175	9.7165154	1.994175	9.8221869	1.994175	9.9955535	1.994175	10.069738	1.994175	10.064638	1.994175	10.035458	1.994175	9.7100003
2.0248546	0.43231807	2.0248546	10.551941	2.0248546	9.7582145	2.0248546	10.180832	2.0248546	10.615595	2.0248546	10.213475	2.0248546	10.426462	2.0248546	10.499632	2.0248546	10.630705	2.0248546	10.730167	2.0248546	10.74537	2.0248546	10.645552	2.0248546	10.396488
2.0555343	0.55904327	2.0555343	11.092444	2.0555343	10.36248	2.0555343	10.795072	2.0555343	11.218348	2.0555343	10.829129	2.0555343	11.046461	2.0555343	11.089526	2.0555343	11.179511	2.0555343	11.300771	2.0555343	11.342647	2.0555343	11.152029	2.0555343	10.985526
2.0862139	0.62411266	2.0862139	11.540597	2.0862139	10.87809	2.0862139	11.320987	2.0862139	11.727537	2.0862139	11.350682	2.0862139	11.568752	2.0862139	11.584396	2.0862139	11.634917	2.0862139	11.774442	2.0862139	11.849811	2.0862139	11.552048	2.0862139	11.470403
2.1168935	0.62844184	2.1168935	11.891147	2.1168935	11.299453	2.1168935	11.751558	2.1168935	12.136284	2.1168935	11.771579	2.1168935	11.986929	2.1168935	11.978114	2.1168935	11.991228	2.1168935	12.145431	2.1168935	12.261341	2.1168935	11.844428	2.1168935	11.845739
2.1475731	0.57839732	2.1475731	12.140233	2.1475731	11.622363	2.1475731	12.08111	2.1475731	12.439041	2.1475731	12.086665	2.1475731	12.295979	2.1475731	12.265905	2.1475731	12.244089	2.1475731	12.409385	2.1475731	12.572827	2.1475731	12.029377	2.1475731	12.107545
2.1782527	0.48435821	2.1782527	12.285417	2.1782527	11.843915	2.1782527	12.305376	2.1782527	12.631705	2.1782527	12.292229	2.1782527	12.492372	2.1782527	12.44441	2.1782527	12.390529	2.1782527	12.563421	2.1782527	12.781006	2.1782527	12.108278	2.1782527	12.253325
2.2089323	0.36357879	2.2089323	12.325742	2.2089323	11.962481	2.2089323	12.421605	2.2089323	12.711754	2.2089323	12.386101	2.2089323	12.574176	2.2089323	12.511784	2.2089323	12.429042	2.2089323	12.606224	2.2089323	12.883836	2.2089323	12.083525	2.2089323	12.282202
2.239612	0.25585086	2.239612	12.261812	2.239612	11.977744	2.239612	12.428682	2.239612	12.678396	2.239612	12.367772	2.239612	12.54118	2.239612	12.467808	2.239612	12.359684	2.239612	12.538155	2.239612	12.880601	2.239612	11.958424	2.239612	12.195052
2.2702916	0.25569248	2.2702916	12.095864	2.2702916	11.890762	2.2702916	12.327255	2.2702916	12.53271	2.2702916	12.238511	2.2702916	12.39501	2.2702916	12.314005	2.2702916	12.184178	2.2702916	12.361352	2.2702916	12.772036	2.2702916	11.737148	2.2702916	11.994617
2.3009712	0.38723801	2.3009712	11.831825	2.3009712	11.704044	2.3009712	12.119839	2.3009712	12.277756	2.3009712	12.001457	2.3009712	12.139216	2.3009712	12.053725	2.3009712	11.905997	2.3009712	12.079805	2.3009712	12.560442	2.3009712	11.424737	2.3009712	11.685597
2.3316508	0.5670605	2.3316508	11.475335	2.3316508	11.421617	2.3316508	11.810892	2.3316508	11.918634	2.3316508	11.661681	2.3316508	11.779313	2.3316508	11.692207	2.3316508	11.530415	2.3316508	11.699394	2.3316508	12.249781	2.3316508	11.027128	2.3316508	11.27467
2.3623304	0.75326939	2.3623304	11.033715	2.3623304	11.049067	2.3623304	11.406839	2.3623304	11.462477	2.3623304	11.226183	2.3623304	11.322768	2.3623304	11.236567	2.3623304	11.064502	2.3623304	11.227875	2.3623304	11.845731	2.3623304	10.551203	2.3623304	10.770462
2.39301	0.92887517	2.39301	10.51589	2.39301	10.593536	2.39301	10.91604	2.39301	10.918381	2.39301	10.703824	2.39301	10.778916	2.39301	10.695733	2.39301	10.517057	2.39301	10.6748	2.39301	11.355687	2.39301	10.00483	2.39301	10.183427
2.4236896	1.0845363	2.4236896	9.9322389	2.4236896	10.06367	2.4236896	10.348682	2.4236896	10.297236	2.4236896	10.10518	2.4236896	10.158799	2.4236896	10.080306	2.4236896	9.8984746	2.4236896	10.051373	2.4236896	10.7887	2.4236896	9.3968845	2.4236896	9.5256558
2.4543693	1.214632	2.4543693	9.2943817	2.4543693	9.4694932	2.4543693	9.7166142	2.4543693	9.6115009	2.4543693	9.4423262	2.4543693	9.4749368	2.4543693	9.4023404	2.4543693	9.2205303	2.4543693	9.3702367	2.4543693	10.155345	2.4543693	8.7372404	2.4543693	8.8106002
2.4850489	1.3163737	2.4850489	8.6149124	2.4850489	8.8222288	2.4850489	9.0331032	2.4850489	8.8748814	2.4850489	8.7285399	2.4850489	8.7410282	2.4850489	8.6750666	2.4850489	8.4961066	2.4850489	8.6451963	2.4850489	9.4675217	2.4850489	8.036727	2.4850489	8.0527274
2.5157285	1.3896266	2.5157285	7.9070736	2.5157285	8.1340544	2.5157285	8.3125352	2.5157285	8.1019615	2.5157285	7.9779483	2.5157285	7.9715941	2.5157285	7.9125418	2.5157285	7.7388525	2.5157285	7.8908888	2.5157285	8.7381909	2.5157285	7.3070505	2.5157285	7.267118
2.5464081	1.4368867	2.5464081	7.184391	2.5464081	7.4178035	2.5464081	7.5700645	2.5464081	7.3077765	2.5464081	7.2051212	2.5464081	7.1815786	2.5464081	7.1292612	2.5464081	6.9627986	2.5464081	7.1224128	2.5464081	7.9810586	2.5464081	6.5606997	2.5464081	6.4690222
2.5770877	1.4632165	2.5770877	6.460281	2.5770877	6.6866289	2.5770877	6.821228	2.5770877	6.5073576	2.5770877	6.424634	2.5770877	6.3859283	2.5770877	6.3397395	2.5770877	6.1819419	2.5770877	6.3549351	2.5770877	7.2102192	2.5770877	5.8108611	2.5770877	5.6733983
2.6077673	1.4759861	2.6077673	5.7476457	2.6077673	5.9536407	2.6077673	6.0815432	2.6077673	5.7152651	2.6077673	5.6506165	2.6077673	5.5991738	2.6077673	5.5580872	2.6077673	5.4098235	2.6077673	5.6032967	2.6077673	6.4397804	2.6077673	5.0713943	2.6077673	4.8944587
2.638447	1.4842401	2.638447	5.0584724	2.638447	5.2315429	2.638447	5.3661055	2.638447	4.9451369	2.638447	4.8963138	2.638447	4.8350451	2.638447	4.7976116	2.638447	4.6591255	2.638447	4.8816423	2.638447	5.6834904	2.638447	4.3569477	2.638447	4.1452548
2.6691266	1.4975075	2.6691266	4.4034575	2.6691266	4.5322917	2.6691266	4.6892051	2.6691266	4.2092797	2.6691266	4.1736842	2.6691266	4.1061658	2.6691266	4.070479	2.6691266	3.9413215	2.6691266	4.2030996	2.6691266	4.9543964	2.6691266	3.6833384	2.6691266	3.4373422
2.6998062	1.5240564	2.6998062	3.791672	2.6998062	3.8668075	2.6998062	4.0639672	2.6998062	3.5183409	2.6998062	3.4930681	2.6998062	3.4238885	2.6998062	3.3874958	2.6998062	3.2664307	2.6998062	3.5795344	2.6998062	4.2645679	2.6998062	3.0683616	2.6998062	2.7805888
2.7304858	1.5690003	2.7304858	3.230295	2.7304858	3.2447854	2.7304858	3.5020075	2.7304858	2.8811184	2.7304858	2.8629764	2.7304858	2.798384	2.7304858	2.7581029	2.7304858	2.6429585	2.7304858	3.0213945	2.7304858	3.6249256	2.7304858	2.5330885	2.7304858	2.1832444
2.7611654	1.6330451	2.7611654	2.724445	2.7611654	2.6746678	2.7611654	3.013052	2.7611654	2.3046093	2.7611654	2.2900794	2.7611654	2.2391879	2.7611654	2.1907718	2.7611654	2.0781951	2.7611654	2.5376197	2.7611654	3.045225	2.7611654	2.1029265	2.7611654	1.6525531
