2297.466797	-0.00270150735174401	2297.466797	-0.00453379403758625	2297.466797	-0.00563135317780875
2296.394531	-9.09863560620394E-4	2296.394531	-0.00199319919313068	2296.394531	-0.00281179627820277
2295.322266	-0.00223817030001872	2295.322266	0.0016475288924116	2295.322266	-0.00423323508073994
2294.25	-0.00175182781089422	2294.25	-0.00143769692797213	2294.25	-0.00572776528216437
2293.177734	0.00175728015613608	2293.177734	-4.5453497093062E-4	2293.177734	0.00169576459030388
2292.104492	9.34091642394997E-5	2292.104492	-1.76993825606098E-4	2292.104492	-0.00252532653538878
2291.03125	1.76097494672067E-4	2291.03125	-7.70728543999511E-4	2291.03125	-0.00210354350325156
2289.958008	2.58750786371609E-4	2289.958008	-3.69213334173724E-5	2289.958008	-0.00293403713190271
2288.884766	-0.0018066584314369	2288.884766	0.00127720738771808	2288.884766	-0.00346957392110975
2287.811523	0.00337685393028431	2287.811523	6.83621875801288E-4	2287.811523	0.00365232898572687
2286.737305	0.00231814193255486	2286.737305	-1.99764415903303E-4	2286.737305	-4.9299914008899E-5
2285.663086	0.00213195941257549	2285.663086	0.00119673010772203	2285.663086	0.00294797958391432
2284.588867	0.00543363464107371	2284.588867	-4.73651689147481E-4	2284.588867	0.00263289919366774
2283.514648	0.00316801353481866	2283.514648	-1.54755561885156E-4	2283.514648	0.00312725348603698
2282.439453	9.8752485876652E-5	2282.439453	0.00115828178626343	2282.439453	0.00112079016266511
2281.365234	7.84530305745435E-4	2281.365234	0.00342322901807557	2281.365234	3.65156828654151E-4
2280.290039	0.00341367487810085	2280.290039	0.00448668489300896	2280.290039	0.00777153407046582
2279.213867	0.00302645814430247	2279.213867	0.00306605080287592	2279.213867	3.99315992721416E-4
2278.138672	0.00156743822792382	2278.138672	0.00292893971262442	2278.138672	0.00177609078436949
2277.063477	7.78797996175307E-4	2277.063477	0.0020470483516144	2277.063477	0.00822272649075298
2275.987305	0.00548190210988841	2275.987305	0.00207586965465101	2275.987305	0.00629161574081863
2274.911133	0.0030189207704856	2274.911133	0.00322155307216976	2274.911133	0.0063446210438475
2273.834961	0.00343540214344729	2273.834961	0.00167863228592702	2273.834961	0.00588354716273073
2272.757813	-4.98633529228632E-4	2272.757813	8.80739794810737E-4	2272.757813	0.00711173562984269
2271.681641	0.00125667669184781	2271.681641	0.0029355669277531	2271.681641	0.00635718050567713
2270.604492	-0.00200638303153511	2270.604492	0.0022204632640952	2270.604492	0.00486920543071562
2269.527344	-5.19003872700763E-4	2269.527344	0.00162964989454761	2269.527344	0.00448261280260856
2268.449219	0.00197095888702448	2268.449219	0.00145238961467165	2268.449219	-0.00294691728264782
2267.37207	0.00111672387826522	2267.37207	6.141682989107E-4	2267.37207	9.22811533948742E-4
2266.293945	-0.00388185179551526	2266.293945	1.89436755073658E-4	2266.293945	-0.00312934624195801
2265.21582	-0.00480141204579554	2265.21582	9.21075093517576E-4	2265.21582	0.00176576976466117
2264.137695	-0.00131025027589426	2264.137695	-0.00202178200175718	2264.137695	0.00218706908045666
2263.05957	5.0926328687595E-4	2263.05957	3.08668817246005E-5	2263.05957	0.0013622415004404
2261.980469	9.92126574077101E-4	2261.980469	-0.0025803307533675	2261.980469	0.00390894791899779
2260.901367	0.001541579883654	2260.901367	-0.00308624993185647	2260.901367	7.22019312032751E-6
2259.822266	4.88294264397116E-4	2259.822266	-0.00289066955010486	2259.822266	-0.00359989129503738
2258.743164	-0.00323488906100133	2258.743164	-3.03064557152899E-4	2258.743164	3.37990267546801E-4
2257.663086	-0.00235118889205332	2257.663086	-0.00196348662593249	2257.663086	0.00478714139610187
2256.583984	0.00220231673286753	2256.583984	-0.00135588985894908	2256.583984	0.00454900146037246
2255.503906	-9.18518608955754E-4	2255.503906	4.88162926886471E-4	2255.503906	-3.00008716408229E-4
2254.423828	-2.35967327615549E-4	2254.423828	8.06747398047758E-4	2254.423828	0.00436631548161037
2253.342773	0.002847248595234	2253.342773	-0.00175874504789308	2253.342773	-1.14560856974033E-4
2252.262695	0.00179512433605611	2252.262695	-3.68741979144272E-4	2252.262695	0.00213604402245365
2251.181641	-0.00105648416642312	2251.181641	-0.00165618477725027	2251.181641	0.00233819148106046
2250.100586	0.00129184859050646	2250.100586	0.00154522580370564	2250.100586	0.00480711376467399
2249.019531	0.00104034015551924	2249.019531	-1.53699994669076E-4	2249.019531	-0.00127840235390378
2247.9375	0.00112207828059696	2247.9375	8.27515016759151E-5	2247.9375	-0.00166002891166592
2246.855469	-1.95065439528852E-4	2246.855469	0.0020986453426366	2246.855469	0.00370089972875098
2245.773438	-0.00150246665438913	2245.773438	0.0020340243578878	2245.773438	0.00925408365078401
2244.691406	-0.00107665848272775	2244.691406	0.00250407898343918	2244.691406	-9.70289061708874E-5
2243.609375	-0.00251520444837994	2243.609375	-2.85036471838751E-5	2243.609375	0.00903293371807801
2242.526367	-0.00129130359122587	2242.526367	0.00105809809208335	2242.526367	-6.80229970525109E-4
2241.444336	-0.00445972253044591	2241.444336	0.00115770194295362	2241.444336	0.00231343528420733
2240.361328	-0.00237135566626612	2240.361328	-6.74905822820482E-4	2240.361328	0.0022397643870945
2239.277344	-9.4948010683138E-4	2239.277344	-5.34592118632937E-4	2239.277344	-8.2640971568243E-4
2238.194336	-0.00252075742069235	2238.194336	1.39897344775042E-4	2238.194336	0.00493702098763249
2237.110352	-0.00256255993071153	2237.110352	0.00233365309058464	2237.110352	0.00143347267332564
2236.026367	-0.00247156370129775	2236.026367	-9.35871480467698E-4	2236.026367	-7.56118179866011E-4
