701.103516	-12.6909077395912	2205.025391	-4.92261675702503
699.90332	51.4186560363587	2204.133789	-36.7006619181527
698.702148	39.0494156958826	2203.243164	2.76839280344348
697.501953	7.58353847820172	2202.351563	-6.40616466704523
696.300781	-2.63403794034184	2201.459961	33.0347576959202
695.099609	127.244386048663	2200.567383	46.7251615591438
693.897461	178.545957019087	2199.675781	-51.066895912511
692.695313	-190.265679080337	2198.783203	-83.0906385414023
691.493164	11.6735003152976	2197.890625	-40.8080369127147
690.291016	-2.80080388949364	2196.998047	-12.8228348347438
689.088867	-25.7652459295928	2196.105469	40.8618098842117
687.885742	-33.9003099109341	2195.212891	-19.6981755641446
686.682617	2.4522502442951	2194.319336	-34.5497890266936
685.478516	-9.97159596682741	2193.425781	-26.5522331379837
684.275391	43.252667236276	2192.532227	1.42806165189541
683.071289	-34.8927939694449	2191.638672	-61.9063786012946
681.867188	41.5371934487826	2190.745117	8.88172566262074
680.662109	31.0951248422016	2189.851563	5.49002795688671
679.458008	-102.145589685135	2188.957031	-12.1518388432698
678.25293	69.3448176002262	2188.0625	-32.6263918996422
677.046875	54.5325221841386	2187.167969	-4.6176937470259
675.841797	-78.7764327661666	2186.273438	-30.7597564625794
674.635742	39.5678299443921	2185.378906	5.81462649967443
673.429688	41.5140973386983	2184.483398	33.8397543061878
672.223633	94.1209440831626	2183.588867	50.4795731577642
671.016602	-7.64984282828618	2182.693359	1.62344147185536
669.80957	19.4219191366833	2181.797852	-10.1793111285085
668.602539	139.332053612854	2180.902344	-56.1209855177467
667.395508	-72.494416959591	2180.005859	-25.1804623039127
666.1875	42.9388429844548	2179.110352	45.6056595576338
664.979492	61.0900715275302	2178.213867	70.8479248026643
663.771484	3.12011005980821	2177.317383	-26.2330049142347
662.563477	37.879495030159	2176.420898	16.0880321056995
661.354492	72.4715104604247	2175.523438	-4.16871635089819
660.145508	-32.3185699928245	2174.626953	-50.0050875031625
658.936523	-57.098973897932	2173.729492	-33.299983708501
657.726563	19.1496583874646	2172.833008	28.8612886742728
656.516602	12.973194553032	2171.935547	-2.78302971703715
655.306641	105.650354517714	2171.037109	101.922101150662
654.09668	-27.3563062612366	2170.139648	58.8763149159006
652.885742	3.78422504942591	2169.241211	7.30028024687567
651.674805	-30.5704867800359	2168.34375	83.4805612176297
650.463867	61.2484623460432	2167.445313	20.5057626193604
649.25293	13.9427324958238	2166.546875	8.60501060190154
648.041016	-37.6820364548753	2165.647461	-57.2454303666336
646.829102	-34.6801827791942	2164.749023	21.5743984681881
645.617188	-52.7975072392187	2163.849609	1.04121098124051
644.404297	6.85160706463012	2162.951172	-16.6939622334533
643.191406	-9.25926201461471	2162.051758	16.5564450833697
641.978516	65.0250259572881	2161.152344	-46.6428747660061
640.765625	-16.2478264268398	2160.251953	14.8222931645819
639.551758	152.612597994185	2159.352539	-5.97114819004651
